sku,name,warehouse,stock,reorder,cost
PRD-HW-47176,RAM - 32GB DDR5,West Coast Dist,2179,349,$330.85
MOD-31952,Cooling Fan - 1TB NVMe,Express Logistics (WH-03),90,204,$513.51
MOD-20954,HDD - 32GB DDR5,Central Hub (WH-01),450,382,$246.69
PWR-47238,HDD - Intel Core i7,Regional Depot (WH-02),4221,350,$425.95
PWR-33108,Power Supply - ATX,East Coast Fulfillment,4746,303,$291.66
SKU-EL-36858,CPU - RTX 4070,Express Logistics (WH-03),3055,198,$695.53
MOD-59100,Keyboard - ATX,West Coast Dist,4724,85,$286.83
PWR-13125,Case - USB-C 2m,Central Hub (WH-01),120,481,$511.45
MOD-39344,SSD - 32GB DDR5,Central Hub (WH-01),3727,220,$785.09
PWR-10283,GPU - Mechanical RGB,West Coast Dist,555,414,$548.69
PRD-HW-26197,Power Supply - Wireless,East Coast Fulfillment,2371,155,$152.30
COMP-34502,GPU - Mechanical RGB,Central Hub (WH-01),3974,198,$506.68
COMP-63129,Case - 1TB NVMe,Express Logistics (WH-03),2205,349,$236.42
PWR-11409,Cable - RTX 4070,Regional Depot (WH-02),4374,47,$484.02
PRD-HW-13857,Monitor - 27-inch 4K,West Coast Dist,4356,61,$299.89
PRD-HW-84120,Power Supply - Mechanical RGB,Regional Depot (WH-02),544,58,$776.68
PWR-73970,Cable - 120mm PWM,Central Hub (WH-01),1489,176,$315.80
PWR-87578,Power Supply - 27-inch 4K,West Coast Dist,4380,484,$120.18
SKU-EL-76421,SSD - Mechanical RGB,Regional Depot (WH-02),3748,250,$629.65
PWR-39520,RAM - 32GB DDR5,Central Hub (WH-01),4943,218,$153.40
PRD-HW-12727,SSD - RTX 4070,Central Hub (WH-01),418,377,$723.17
PRD-HW-73062,Monitor - USB-C 2m,Central Hub (WH-01),3982,436,$430.73
PWR-37528,SSD - 27-inch 4K,Central Hub (WH-01),2190,161,$472.01
COMP-49811,Cable - ATX,East Coast Fulfillment,2916,433,$421.32
PWR-54383,Case - 1TB NVMe,East Coast Fulfillment,2716,264,$325.69
SKU-EL-20282,Motherboard - 850W Gold,Central Hub (WH-01),3546,44,$463.85
SKU-EL-76111,RAM - RTX 4070,West Coast Dist,1739,226,$424.12
PRD-HW-74543,Case - 850W Gold,Central Hub (WH-01),2103,488,$120.83
PRD-HW-94543,Mouse - ATX,Central Hub (WH-01),1536,345,$433.30
PWR-84727,Cable - Mechanical RGB,Regional Depot (WH-02),4009,409,$641.51
PWR-38459,RAM - RTX 4070,West Coast Dist,995,24,$252.72
COMP-71392,GPU - Wireless,Express Logistics (WH-03),1296,337,$577.53
SKU-EL-18916,GPU - 120mm PWM,Central Hub (WH-01),1923,188,$293.43
PRD-HW-6059,Cable - 2TB 7200RPM,West Coast Dist,3844,349,$629.09
PRD-HW-6382,Monitor - Intel Core i7,East Coast Fulfillment,4791,151,$535.26
SKU-EL-28124,Power Supply - 120mm PWM,Central Hub (WH-01),2440,331,$575.94
COMP-83019,Cooling Fan - Intel Core i7,Regional Depot (WH-02),2592,82,$397.14
PRD-HW-77784,CPU - 850W Gold,West Coast Dist,2753,307,$453.39
PRD-HW-95294,Mouse - 1TB NVMe,Central Hub (WH-01),2283,471,$765.27
MOD-21510,RAM - 32GB DDR5,Regional Depot (WH-02),4100,53,$459.24
PWR-28734,Monitor - ATX,Regional Depot (WH-02),1504,122,$749.14
PWR-12879,RAM - 850W Gold,Express Logistics (WH-03),716,335,$790.83
SKU-EL-65328,SSD - 32GB DDR5,East Coast Fulfillment,588,21,$52.20
PWR-84953,SSD - 1TB NVMe,Regional Depot (WH-02),4152,382,$671.48
MOD-44201,Keyboard - Mid-Tower,Central Hub (WH-01),2687,181,$506.90
PRD-HW-20700,Power Supply - 2TB 7200RPM,Express Logistics (WH-03),1438,358,$85.94
MOD-44437,HDD - Mechanical RGB,West Coast Dist,864,443,$266.00
SKU-EL-69350,Case - Intel Core i7,East Coast Fulfillment,2840,106,$156.24
COMP-64305,Cable - RTX 4070,East Coast Fulfillment,1283,351,$268.50
PRD-HW-55521,Cooling Fan - RTX 4070,Express Logistics (WH-03),434,269,$79.77
SKU-EL-79130,HDD - Mechanical RGB,West Coast Dist,3622,319,$487.66
COMP-4802,Monitor - Mid-Tower,Regional Depot (WH-02),3843,416,$101.71
MOD-2417,Mouse - USB-C 2m,Express Logistics (WH-03),4553,220,$204.18
SKU-EL-86129,Keyboard - 1TB NVMe,Express Logistics (WH-03),3158,75,$728.17
SKU-EL-56904,Motherboard - RTX 4070,East Coast Fulfillment,3166,299,$184.25
PWR-35285,Keyboard - RTX 4070,Express Logistics (WH-03),4480,235,$474.86
PWR-36863,Cooling Fan - USB-C 2m,Central Hub (WH-01),4856,101,$361.01
PRD-HW-96804,Case - 27-inch 4K,Central Hub (WH-01),4642,434,$191.00
SKU-EL-28048,RAM - 27-inch 4K,West Coast Dist,3482,433,$131.62
COMP-61112,Case - Mechanical RGB,Express Logistics (WH-03),248,160,$257.76
MOD-24533,HDD - 120mm PWM,West Coast Dist,662,400,$130.60
PWR-39767,RAM - Wireless,West Coast Dist,4920,45,$220.63
PRD-HW-83369,Keyboard - USB-C 2m,Regional Depot (WH-02),1000,403,$794.03
COMP-89376,CPU - 32GB DDR5,East Coast Fulfillment,3579,359,$64.70
PRD-HW-23694,SSD - Mid-Tower,East Coast Fulfillment,2414,363,$41.00
MOD-53363,Cable - Wireless,East Coast Fulfillment,23,396,$120.88
MOD-38915,RAM - 32GB DDR5,Express Logistics (WH-03),3578,445,$62.21
PRD-HW-41288,Power Supply - Mechanical RGB,West Coast Dist,766,161,$461.56
PWR-30671,SSD - Mid-Tower,East Coast Fulfillment,4286,151,$547.46
MOD-15756,Monitor - ATX,East Coast Fulfillment,4027,89,$654.64
MOD-83176,SSD - USB-C 2m,Regional Depot (WH-02),4084,305,$719.84
PWR-74586,HDD - 120mm PWM,Regional Depot (WH-02),2724,174,$205.32
PRD-HW-24204,Mouse - Mid-Tower,Regional Depot (WH-02),1570,15,$599.92
PRD-HW-93802,Motherboard - 2TB 7200RPM,Central Hub (WH-01),4108,227,$110.08
PRD-HW-80663,Mouse - USB-C 2m,Central Hub (WH-01),3814,88,$328.12
COMP-21124,RAM - Wireless,West Coast Dist,1395,220,$54.64
COMP-67664,SSD - 1TB NVMe,Express Logistics (WH-03),4647,200,$390.04
COMP-27788,Monitor - ATX,Express Logistics (WH-03),3960,488,$288.55
MOD-4287,HDD - RTX 4070,Central Hub (WH-01),4152,259,$620.63
PWR-92027,Case - Intel Core i7,West Coast Dist,4301,102,$232.87
PWR-88708,RAM - Intel Core i7,East Coast Fulfillment,4531,206,$579.84
PWR-99195,SSD - RTX 4070,Regional Depot (WH-02),2574,213,$642.49
SKU-EL-37706,RAM - RTX 4070,Regional Depot (WH-02),3173,98,$84.84
PWR-24972,Case - RTX 4070,East Coast Fulfillment,2057,438,$772.86
COMP-18487,Case - 1TB NVMe,Central Hub (WH-01),3928,351,$39.44
PRD-HW-71525,GPU - 32GB DDR5,Regional Depot (WH-02),3666,304,$405.51
SKU-EL-24080,Cooling Fan - 32GB DDR5,East Coast Fulfillment,4193,88,$142.44
COMP-81302,Motherboard - USB-C 2m,East Coast Fulfillment,2520,127,$518.19
COMP-74994,RAM - 850W Gold,Central Hub (WH-01),1926,121,$679.77
COMP-42983,Cooling Fan - RTX 4070,East Coast Fulfillment,2617,112,$763.87
COMP-30488,Power Supply - Mechanical RGB,East Coast Fulfillment,2109,31,$624.81
PRD-HW-1961,Mouse - ATX,Express Logistics (WH-03),2924,36,$255.99
MOD-68156,HDD - 850W Gold,East Coast Fulfillment,2152,139,$557.96
COMP-20557,Mouse - 2TB 7200RPM,Regional Depot (WH-02),3132,379,$451.57
COMP-70435,GPU - USB-C 2m,West Coast Dist,2116,257,$143.91
MOD-47077,Keyboard - Mechanical RGB,Express Logistics (WH-03),3616,254,$631.32
SKU-EL-77828,GPU - 2TB 7200RPM,East Coast Fulfillment,7,221,$463.50
SKU-EL-20619,Case - 27-inch 4K,Central Hub (WH-01),173,190,$517.14
MOD-51624,Keyboard - 1TB NVMe,East Coast Fulfillment,2619,104,$459.09
MOD-87308,Cable - 2TB 7200RPM,East Coast Fulfillment,265,288,$439.02
SKU-EL-7002,RAM - Mechanical RGB,Regional Depot (WH-02),4237,385,$111.77
SKU-EL-14428,CPU - Mid-Tower,East Coast Fulfillment,4389,189,$73.82
SKU-EL-55792,HDD - Wireless,East Coast Fulfillment,3999,176,$773.93
PRD-HW-67501,RAM - RTX 4070,East Coast Fulfillment,3008,265,$235.35
MOD-2452,Case - Mechanical RGB,Central Hub (WH-01),50,288,$702.50
SKU-EL-71664,Power Supply - 27-inch 4K,Regional Depot (WH-02),1636,482,$727.13
MOD-3956,Mouse - 850W Gold,Express Logistics (WH-03),1327,132,$643.81
COMP-46583,SSD - 2TB 7200RPM,West Coast Dist,198,58,$145.26
PRD-HW-67564,Cooling Fan - 1TB NVMe,Central Hub (WH-01),4026,134,$397.53
SKU-EL-2596,Cable - USB-C 2m,Regional Depot (WH-02),1311,400,$413.51
SKU-EL-9550,GPU - ATX,Central Hub (WH-01),4020,298,$544.10
SKU-EL-96961,Power Supply - 850W Gold,Central Hub (WH-01),3353,223,$17.09
PRD-HW-77332,RAM - 32GB DDR5,West Coast Dist,4999,434,$111.25
MOD-10588,Monitor - Wireless,Regional Depot (WH-02),3091,364,$11.44
PRD-HW-98864,GPU - 120mm PWM,East Coast Fulfillment,842,492,$394.73
COMP-44096,RAM - RTX 4070,East Coast Fulfillment,3386,105,$74.78
COMP-88231,Cooling Fan - 850W Gold,East Coast Fulfillment,4336,463,$751.51
SKU-EL-86389,Case - 1TB NVMe,Central Hub (WH-01),1218,41,$121.30
PWR-62649,Case - 1TB NVMe,Regional Depot (WH-02),22,331,$34.06
SKU-EL-84354,Mouse - RTX 4070,Central Hub (WH-01),2318,416,$206.95
MOD-66538,Mouse - 120mm PWM,Express Logistics (WH-03),2292,279,$150.09
PRD-HW-35244,CPU - 32GB DDR5,Central Hub (WH-01),1672,248,$520.19
PRD-HW-17525,Monitor - 120mm PWM,Express Logistics (WH-03),4642,259,$162.72
MOD-9252,Cable - 2TB 7200RPM,Express Logistics (WH-03),2007,462,$527.79
PRD-HW-65292,Mouse - 32GB DDR5,Regional Depot (WH-02),1576,102,$237.88
SKU-EL-44653,SSD - 850W Gold,Regional Depot (WH-02),2373,229,$720.98
SKU-EL-37471,Mouse - 850W Gold,Central Hub (WH-01),4035,154,$135.26
MOD-9029,Cooling Fan - RTX 4070,Central Hub (WH-01),3722,201,$662.86
MOD-92072,Monitor - 32GB DDR5,Central Hub (WH-01),4263,444,$705.02
SKU-EL-71150,Keyboard - 120mm PWM,Central Hub (WH-01),1346,359,$100.07
PWR-76035,HDD - 32GB DDR5,West Coast Dist,952,470,$126.06
SKU-EL-86481,Motherboard - 850W Gold,Regional Depot (WH-02),1346,298,$578.89
COMP-66042,GPU - ATX,Regional Depot (WH-02),730,260,$759.71
COMP-15796,Keyboard - ATX,Regional Depot (WH-02),4519,378,$721.60
SKU-EL-53984,RAM - 1TB NVMe,East Coast Fulfillment,1098,33,$232.30
MOD-46846,GPU - RTX 4070,West Coast Dist,2037,324,$504.85
SKU-EL-20738,RAM - 1TB NVMe,East Coast Fulfillment,1342,152,$164.47
COMP-53574,RAM - ATX,Central Hub (WH-01),1167,459,$288.26
SKU-EL-49577,Power Supply - RTX 4070,Regional Depot (WH-02),408,159,$256.63
COMP-55821,CPU - RTX 4070,East Coast Fulfillment,745,50,$105.07
MOD-36196,Cooling Fan - 27-inch 4K,Express Logistics (WH-03),4998,145,$173.20
SKU-EL-44557,GPU - 27-inch 4K,Central Hub (WH-01),2077,471,$794.86
SKU-EL-94125,Cooling Fan - Intel Core i7,East Coast Fulfillment,2135,29,$430.83
PWR-63954,Monitor - 120mm PWM,Central Hub (WH-01),3302,16,$428.50
COMP-97637,Motherboard - USB-C 2m,East Coast Fulfillment,1626,99,$711.85
PRD-HW-41385,Monitor - 2TB 7200RPM,East Coast Fulfillment,1214,175,$648.98
PWR-74323,SSD - 32GB DDR5,West Coast Dist,4204,449,$144.42
COMP-28110,Case - 120mm PWM,West Coast Dist,237,227,$195.00
SKU-EL-83612,RAM - RTX 4070,Central Hub (WH-01),2925,485,$312.19
MOD-49220,HDD - 32GB DDR5,Express Logistics (WH-03),2193,484,$76.11
PWR-74899,SSD - RTX 4070,Regional Depot (WH-02),4507,215,$684.97
PWR-35445,SSD - Mechanical RGB,Central Hub (WH-01),966,205,$784.41
PRD-HW-88053,Case - Intel Core i7,East Coast Fulfillment,3373,425,$282.33
PRD-HW-77970,Power Supply - 27-inch 4K,Central Hub (WH-01),2756,388,$775.64
COMP-33323,SSD - 1TB NVMe,East Coast Fulfillment,3164,415,$351.99
SKU-EL-4699,Cable - Mid-Tower,West Coast Dist,3796,230,$395.70
PRD-HW-96627,Monitor - Mechanical RGB,Regional Depot (WH-02),1985,103,$463.37
PWR-81107,Mouse - 27-inch 4K,Regional Depot (WH-02),1747,252,$793.94
COMP-72317,GPU - Mechanical RGB,West Coast Dist,2008,385,$256.99
COMP-72958,Monitor - Wireless,East Coast Fulfillment,2049,105,$717.78
COMP-23059,Mouse - 1TB NVMe,East Coast Fulfillment,1115,14,$788.83
SKU-EL-41951,CPU - 2TB 7200RPM,East Coast Fulfillment,3644,224,$513.35
SKU-EL-36043,Cooling Fan - 32GB DDR5,East Coast Fulfillment,4425,424,$520.88
SKU-EL-92802,Cable - 850W Gold,West Coast Dist,2265,176,$187.03
PWR-71592,SSD - 1TB NVMe,East Coast Fulfillment,1755,131,$776.25
SKU-EL-90243,RAM - 120mm PWM,Regional Depot (WH-02),1786,33,$739.71
PWR-24565,Monitor - 2TB 7200RPM,East Coast Fulfillment,4818,429,$356.30
MOD-5994,HDD - 2TB 7200RPM,West Coast Dist,2422,164,$406.39
MOD-34163,HDD - Wireless,Regional Depot (WH-02),3444,204,$197.92
MOD-34327,Cooling Fan - Intel Core i7,Central Hub (WH-01),4414,83,$549.37
COMP-37855,GPU - Intel Core i7,Regional Depot (WH-02),1284,157,$17.26
PRD-HW-60979,Keyboard - Wireless,West Coast Dist,1459,283,$191.68
COMP-4901,Motherboard - Mid-Tower,West Coast Dist,1640,24,$547.33
MOD-58228,Keyboard - USB-C 2m,East Coast Fulfillment,3453,32,$68.37
SKU-EL-3122,Power Supply - Intel Core i7,West Coast Dist,556,344,$122.01
COMP-9979,Cooling Fan - 27-inch 4K,Central Hub (WH-01),218,314,$683.89
SKU-EL-22627,GPU - 1TB NVMe,West Coast Dist,2938,411,$740.08
MOD-33326,Cable - Wireless,West Coast Dist,1033,346,$20.90
MOD-31368,Motherboard - ATX,Express Logistics (WH-03),1988,482,$426.42
COMP-63762,Keyboard - 32GB DDR5,West Coast Dist,2724,383,$429.44
PRD-HW-69302,Cooling Fan - 850W Gold,West Coast Dist,1900,252,$256.31
PWR-88139,RAM - Mid-Tower,East Coast Fulfillment,3356,250,$776.02
COMP-89129,Motherboard - Mid-Tower,West Coast Dist,1297,328,$593.81
MOD-78390,Power Supply - 1TB NVMe,Central Hub (WH-01),3029,480,$144.91
MOD-92181,Power Supply - 2TB 7200RPM,West Coast Dist,4744,204,$641.29
COMP-23548,CPU - 32GB DDR5,Express Logistics (WH-03),709,385,$589.60
MOD-46535,CPU - Wireless,West Coast Dist,1451,92,$579.30
COMP-6448,Keyboard - 850W Gold,Regional Depot (WH-02),176,165,$288.75
PRD-HW-89649,SSD - USB-C 2m,Express Logistics (WH-03),976,224,$406.46
PWR-81955,Mouse - 2TB 7200RPM,Central Hub (WH-01),3440,309,$259.78
PRD-HW-45949,SSD - Wireless,Express Logistics (WH-03),3588,44,$486.18
SKU-EL-49234,Case - ATX,East Coast Fulfillment,3854,379,$598.62
SKU-EL-92033,HDD - RTX 4070,West Coast Dist,145,361,$620.71
PRD-HW-68810,Monitor - USB-C 2m,Express Logistics (WH-03),4331,287,$426.47
PRD-HW-76910,Keyboard - Mechanical RGB,Express Logistics (WH-03),1191,127,$272.47
MOD-46065,HDD - RTX 4070,Central Hub (WH-01),2834,43,$489.92
PRD-HW-95146,Cooling Fan - RTX 4070,East Coast Fulfillment,2636,416,$734.65
SKU-EL-10036,GPU - 32GB DDR5,West Coast Dist,587,130,$263.84
MOD-76897,Cable - Mid-Tower,West Coast Dist,4853,474,$631.27
PRD-HW-98152,Motherboard - 120mm PWM,Express Logistics (WH-03),474,461,$728.99
COMP-44373,CPU - 120mm PWM,West Coast Dist,2206,85,$778.78
PWR-32590,GPU - 120mm PWM,East Coast Fulfillment,3443,201,$536.06
PWR-63156,Cooling Fan - 32GB DDR5,Express Logistics (WH-03),1965,383,$436.97
MOD-77415,GPU - 32GB DDR5,West Coast Dist,2071,14,$307.53
SKU-EL-48238,SSD - 32GB DDR5,West Coast Dist,2275,394,$477.63
COMP-34269,Monitor - 32GB DDR5,Express Logistics (WH-03),258,11,$224.03
PWR-62026,RAM - Mechanical RGB,Express Logistics (WH-03),3396,178,$523.92
MOD-52610,Cooling Fan - 2TB 7200RPM,East Coast Fulfillment,1138,365,$62.98
SKU-EL-88611,GPU - 850W Gold,Regional Depot (WH-02),4372,305,$521.43
PWR-99125,Power Supply - RTX 4070,Regional Depot (WH-02),2650,186,$310.31
COMP-1220,Case - Mechanical RGB,Regional Depot (WH-02),2494,490,$466.73
MOD-16692,Monitor - 1TB NVMe,West Coast Dist,14,127,$412.78
PWR-94244,Monitor - Mechanical RGB,Central Hub (WH-01),2828,117,$775.61
PRD-HW-27814,HDD - Intel Core i7,Regional Depot (WH-02),1131,181,$345.37
MOD-15833,Power Supply - Mechanical RGB,West Coast Dist,4534,448,$733.02
PWR-22829,Keyboard - 120mm PWM,West Coast Dist,2290,130,$311.87
COMP-74953,Case - 2TB 7200RPM,Regional Depot (WH-02),599,500,$622.63
SKU-EL-6596,RAM - Mechanical RGB,Regional Depot (WH-02),2230,164,$228.33
PRD-HW-34031,Cooling Fan - Mid-Tower,Express Logistics (WH-03),3569,10,$571.58
PRD-HW-50025,HDD - 120mm PWM,Express Logistics (WH-03),2991,83,$256.67
PRD-HW-58893,GPU - 27-inch 4K,Regional Depot (WH-02),4314,45,$489.92
MOD-17178,Power Supply - Wireless,West Coast Dist,3468,61,$278.06
PRD-HW-75391,Keyboard - USB-C 2m,Express Logistics (WH-03),2343,315,$649.38
PRD-HW-43437,Monitor - 120mm PWM,East Coast Fulfillment,4787,471,$83.52
COMP-21075,CPU - Mid-Tower,West Coast Dist,3870,254,$55.21
SKU-EL-75101,HDD - 27-inch 4K,Regional Depot (WH-02),848,448,$224.02
PWR-48983,Motherboard - 2TB 7200RPM,East Coast Fulfillment,4966,137,$413.97
PWR-56683,Cable - 2TB 7200RPM,West Coast Dist,155,348,$657.25
SKU-EL-69879,Monitor - 850W Gold,West Coast Dist,3634,137,$141.47
SKU-EL-36056,CPU - Mechanical RGB,East Coast Fulfillment,4191,271,$740.04
MOD-72517,Cable - 27-inch 4K,Express Logistics (WH-03),1393,376,$283.97
PRD-HW-78395,SSD - 2TB 7200RPM,West Coast Dist,3331,308,$218.37
COMP-58746,GPU - 27-inch 4K,West Coast Dist,1272,105,$394.18
COMP-32755,Motherboard - 120mm PWM,West Coast Dist,3051,144,$154.14
COMP-31172,RAM - RTX 4070,West Coast Dist,1798,465,$365.02
PRD-HW-13123,Keyboard - Wireless,Central Hub (WH-01),3775,426,$136.69
COMP-29595,Cooling Fan - USB-C 2m,Regional Depot (WH-02),305,155,$785.15
MOD-59348,HDD - 2TB 7200RPM,Regional Depot (WH-02),3732,246,$428.19
PRD-HW-99373,Cooling Fan - 120mm PWM,West Coast Dist,1087,472,$539.35
PWR-26105,Motherboard - 32GB DDR5,Central Hub (WH-01),2660,135,$357.74
SKU-EL-74510,Case - 850W Gold,Regional Depot (WH-02),2085,83,$213.70
PRD-HW-72797,Power Supply - 27-inch 4K,West Coast Dist,411,393,$355.46
SKU-EL-96494,SSD - 32GB DDR5,East Coast Fulfillment,3759,14,$726.48
PWR-61429,Cooling Fan - RTX 4070,Regional Depot (WH-02),2639,160,$38.08
MOD-22000,Motherboard - 1TB NVMe,Regional Depot (WH-02),3279,11,$127.95
SKU-EL-38457,Monitor - 1TB NVMe,East Coast Fulfillment,2117,259,$620.30
SKU-EL-63958,Mouse - Wireless,Central Hub (WH-01),3815,402,$190.82
SKU-EL-89333,Mouse - 27-inch 4K,West Coast Dist,4719,453,$673.16
MOD-86383,Power Supply - Mechanical RGB,West Coast Dist,4435,464,$679.87
MOD-55249,Case - 2TB 7200RPM,Central Hub (WH-01),2702,373,$329.22
PWR-50786,HDD - ATX,West Coast Dist,1431,61,$430.90
PRD-HW-65110,Keyboard - Intel Core i7,Central Hub (WH-01),179,449,$228.62
PRD-HW-6422,RAM - 1TB NVMe,West Coast Dist,1063,210,$736.63
SKU-EL-80206,Power Supply - 850W Gold,East Coast Fulfillment,3071,120,$651.33
PRD-HW-23177,CPU - Wireless,West Coast Dist,2952,286,$786.43
PRD-HW-29047,Mouse - 2TB 7200RPM,Regional Depot (WH-02),4140,427,$55.14
PWR-29967,Case - 32GB DDR5,East Coast Fulfillment,2594,299,$207.76
PRD-HW-15166,Power Supply - 32GB DDR5,Central Hub (WH-01),2683,490,$45.24
MOD-81751,Keyboard - ATX,East Coast Fulfillment,1666,400,$402.36
PWR-49875,Cable - USB-C 2m,Express Logistics (WH-03),3422,485,$29.14
PWR-78121,Cable - 850W Gold,Regional Depot (WH-02),4785,123,$533.63
PRD-HW-59276,Mouse - 1TB NVMe,Central Hub (WH-01),2542,336,$655.13
COMP-93056,Mouse - 32GB DDR5,Central Hub (WH-01),796,199,$204.31
MOD-13961,CPU - 850W Gold,Central Hub (WH-01),1719,379,$766.03
MOD-13569,Cooling Fan - Intel Core i7,Central Hub (WH-01),3799,137,$246.93
PRD-HW-61209,Keyboard - 850W Gold,West Coast Dist,4631,485,$358.71
PWR-8085,Cooling Fan - Wireless,West Coast Dist,1667,464,$236.92
COMP-76704,GPU - 32GB DDR5,East Coast Fulfillment,1151,259,$649.32
PRD-HW-4576,GPU - 32GB DDR5,East Coast Fulfillment,4925,285,$544.77
PWR-14787,HDD - RTX 4070,Central Hub (WH-01),842,190,$578.81
COMP-16703,Case - Wireless,Central Hub (WH-01),2451,216,$167.10
PRD-HW-74157,Power Supply - 2TB 7200RPM,East Coast Fulfillment,4282,256,$194.50
MOD-88578,CPU - 2TB 7200RPM,West Coast Dist,4759,122,$402.82
SKU-EL-31981,Cable - 850W Gold,West Coast Dist,3924,432,$738.01
PWR-69994,CPU - 27-inch 4K,Regional Depot (WH-02),1047,388,$340.71
SKU-EL-89774,CPU - Mid-Tower,West Coast Dist,1152,437,$62.98
MOD-38661,RAM - Mechanical RGB,Regional Depot (WH-02),952,202,$73.92
COMP-19464,HDD - Wireless,East Coast Fulfillment,4699,70,$578.78
PWR-66530,Keyboard - Wireless,West Coast Dist,545,456,$21.17
PWR-7931,CPU - Mid-Tower,East Coast Fulfillment,1880,104,$399.47
PWR-44559,HDD - 850W Gold,East Coast Fulfillment,1688,207,$607.29
PWR-13984,Cable - Mid-Tower,Express Logistics (WH-03),934,238,$576.22
PWR-46153,Case - 120mm PWM,Express Logistics (WH-03),2601,93,$82.25
MOD-22139,CPU - 850W Gold,West Coast Dist,3053,59,$530.16
SKU-EL-13157,RAM - Mid-Tower,Express Logistics (WH-03),672,313,$344.74
COMP-70517,SSD - 120mm PWM,Central Hub (WH-01),3305,379,$398.45
SKU-EL-34553,Cooling Fan - 32GB DDR5,West Coast Dist,1694,439,$17.27
PRD-HW-70471,Mouse - Mechanical RGB,East Coast Fulfillment,3757,492,$373.98
PWR-66399,CPU - USB-C 2m,Central Hub (WH-01),3668,208,$759.61
SKU-EL-19198,Mouse - 120mm PWM,Central Hub (WH-01),3543,195,$59.48
COMP-45690,Mouse - 850W Gold,Central Hub (WH-01),666,186,$510.22
COMP-70914,Motherboard - USB-C 2m,Express Logistics (WH-03),3948,200,$219.08
PWR-38904,Monitor - 2TB 7200RPM,Regional Depot (WH-02),895,286,$104.69
SKU-EL-80840,Power Supply - 850W Gold,Express Logistics (WH-03),4199,449,$233.88
COMP-60171,Cable - ATX,West Coast Dist,1074,78,$240.14
PRD-HW-54489,GPU - 27-inch 4K,Central Hub (WH-01),348,140,$473.39
COMP-18703,Mouse - Wireless,West Coast Dist,4354,395,$416.62
PRD-HW-96263,Case - Mid-Tower,East Coast Fulfillment,4780,184,$135.48
SKU-EL-38694,Cooling Fan - ATX,West Coast Dist,4008,376,$378.25
PRD-HW-85600,HDD - 2TB 7200RPM,West Coast Dist,2664,202,$226.95
PWR-64348,Case - Mechanical RGB,Central Hub (WH-01),4547,338,$743.41
SKU-EL-8009,RAM - ATX,Regional Depot (WH-02),3695,443,$123.30
PWR-69637,Cooling Fan - 120mm PWM,Central Hub (WH-01),4427,145,$372.10
COMP-40124,HDD - USB-C 2m,Central Hub (WH-01),1727,402,$746.57
COMP-22368,CPU - Mid-Tower,East Coast Fulfillment,1413,397,$637.98
SKU-EL-67896,Cable - 1TB NVMe,Express Logistics (WH-03),1672,458,$506.74
PRD-HW-45932,Mouse - USB-C 2m,Regional Depot (WH-02),4905,164,$337.47
PWR-82275,Cooling Fan - Wireless,Express Logistics (WH-03),178,258,$48.87
COMP-6568,Monitor - 1TB NVMe,Central Hub (WH-01),1628,470,$714.71
PRD-HW-96936,HDD - 120mm PWM,Central Hub (WH-01),1559,295,$248.47
SKU-EL-35677,Monitor - Mid-Tower,Central Hub (WH-01),4895,304,$485.71
PRD-HW-16233,Monitor - USB-C 2m,Express Logistics (WH-03),4126,328,$585.13
PWR-74143,Motherboard - 1TB NVMe,West Coast Dist,3474,253,$341.48
MOD-45081,RAM - 1TB NVMe,Central Hub (WH-01),3351,191,$160.36
SKU-EL-80934,Power Supply - Wireless,East Coast Fulfillment,3029,37,$228.98
MOD-33709,CPU - Intel Core i7,Express Logistics (WH-03),3606,14,$519.71
PRD-HW-65341,GPU - 2TB 7200RPM,Central Hub (WH-01),1230,307,$471.48
PRD-HW-60170,SSD - Intel Core i7,West Coast Dist,2949,244,$51.29
COMP-53805,RAM - Wireless,Central Hub (WH-01),3806,287,$224.77
SKU-EL-72989,Keyboard - 32GB DDR5,East Coast Fulfillment,3472,412,$109.48
COMP-45398,Monitor - 850W Gold,Express Logistics (WH-03),1168,298,$111.83
SKU-EL-57854,GPU - 1TB NVMe,West Coast Dist,2595,443,$306.93
PWR-41519,Cable - Mechanical RGB,Regional Depot (WH-02),769,120,$230.54
PRD-HW-95603,Mouse - 1TB NVMe,East Coast Fulfillment,3996,256,$512.08
MOD-68278,Monitor - 2TB 7200RPM,Central Hub (WH-01),2132,340,$210.48
SKU-EL-95287,Keyboard - 27-inch 4K,Central Hub (WH-01),723,17,$221.94
MOD-78553,Motherboard - RTX 4070,Central Hub (WH-01),2749,218,$663.58
PRD-HW-91479,Power Supply - ATX,Regional Depot (WH-02),1011,342,$449.24
PRD-HW-49274,Case - 850W Gold,East Coast Fulfillment,3783,108,$745.77
COMP-96679,Case - Mid-Tower,Express Logistics (WH-03),2489,251,$215.82
PRD-HW-83283,Keyboard - 850W Gold,Central Hub (WH-01),4453,125,$376.99
PRD-HW-30040,Case - 32GB DDR5,Regional Depot (WH-02),912,462,$411.26
COMP-36437,Keyboard - 1TB NVMe,East Coast Fulfillment,427,388,$265.97
MOD-7004,SSD - Mechanical RGB,East Coast Fulfillment,170,352,$754.57
PRD-HW-60886,SSD - 850W Gold,Central Hub (WH-01),879,30,$671.30
PRD-HW-69299,SSD - 2TB 7200RPM,Central Hub (WH-01),3342,405,$390.04
